Serial_Number,Power,Flow,Volume,ReturnTemperature,FlowTemperature,MWH,DateTime,Minute,Hour,Day,Month,Year
80074580,6.2,1690.0,15341.7,68.91,72.18,66.53,2020-03-08 06:08:39,15,6,8,3,2020
71477358,3.3,547.0,6277.9,65.63,71.05,60.04,2020-03-08 06:09:37,15,6,8,3,2020
71438771,3.3,569.0,4145.6,65.4,70.39,19.59,2020-03-08 06:26:23,30,6,8,3,2020
71477357,0.2,5.0,7381.2,35.01,66.6,40.96,2020-03-08 06:36:34,45,6,8,3,2020
71477357,0.2,6.0,7381.2,36.43,65.97,40.96,2020-03-08 06:51:34,60,6,8,3,2020
80074580,6.0,1612.0,15343.0,68.42,71.92,66.54,2020-03-08 06:53:39,60,6,8,3,2020
71477358,2.9,534.0,6278.5,65.76,70.68,60.05,2020-03-08 06:54:37,60,6,8,3,2020
71438771,2.4,589.0,4146.1,64.12,67.81,19.59,2020-03-08 07:11:23,15,7,8,3,2020
71477357,0.1,5.0,7381.2,38.59,64.07,40.96,2020-03-08 07:21:34,30,7,8,3,2020
80074580,7.6,1764.0,15343.8,65.67,69.43,66.54,2020-03-08 07:23:39,30,7,8,3,2020
71477358,14.6,1374.0,6278.9,59.83,68.65,60.05,2020-03-08 07:24:37,30,7,8,3,2020
80074580,7.4,1761.0,15344.3,64.98,68.75,66.54,2020-03-08 07:38:39,45,7,8,3,2020
71438771,0.0,41.0,4146.1,58.63,59.48,19.59,2020-03-08 07:41:23,45,7,8,3,2020
80092948,16.8,6208.0,68079.1,64.74,67.0,134.36,2020-03-08 07:48:14,60,7,8,3,2020
71438771,2.6,714.0,4146.3,61.27,64.91,19.6,2020-03-08 07:56:23,60,7,8,3,2020
80074581,0.0,5772.0,22282.7,66.78,66.83,1.28,2020-03-08 08:05:03,15,8,8,3,2020
71477357,0.7,17.0,7381.3,24.83,62.0,40.96,2020-03-08 08:06:34,15,8,8,3,2020
80074580,8.9,1770.0,15345.2,62.55,66.84,66.55,2020-03-08 08:08:39,15,8,8,3,2020
71477358,2.7,545.0,6279.5,62.22,66.62,60.06,2020-03-08 08:09:37,15,8,8,3,2020
80092948,10.3,5880.0,68082.1,64.41,66.05,134.37,2020-03-08 08:18:14,30,8,8,3,2020
71438771,3.0,630.0,4146.6,61.88,66.18,19.6,2020-03-08 08:26:23,30,8,8,3,2020
71477357,0.0,0.0,7381.3,33.83,62.38,40.96,2020-03-08 08:36:34,45,8,8,3,2020
71477358,2.3,531.0,6280.0,63.55,67.41,60.06,2020-03-08 08:39:37,45,8,8,3,2020
80092948,12.1,5770.0,68085.0,65.42,67.6,134.37,2020-03-08 08:48:14,60,8,8,3,2020
71477357,0.0,0.0,7381.3,37.2,65.17,40.96,2020-03-08 08:51:34,60,8,8,3,2020
80074580,10.9,1752.0,15346.5,64.75,69.84,66.56,2020-03-08 08:53:39,60,8,8,3,2020
71477358,23.2,1304.0,6280.2,54.92,69.3,60.07,2020-03-08 08:54:37,60,8,8,3,2020
71438771,1.8,623.0,4147.1,62.98,65.43,19.6,2020-03-08 09:11:23,15,9,8,3,2020
80074581,429497000.0,6121.0,22290.2,66.66,66.57,1.29,2020-03-08 09:20:02,30,9,8,3,2020
80074580,7.1,1756.0,15347.4,63.37,67.17,66.56,2020-03-08 09:23:39,30,9,8,3,2020
71477358,2.2,534.0,6280.6,62.58,66.32,60.07,2020-03-08 09:24:37,30,9,8,3,2020
80092948,23.4,6309.0,68090.0,62.86,66.12,134.39,2020-03-08 09:33:14,45,9,8,3,2020
71438771,1.8,643.0,4147.5,60.98,63.44,19.61,2020-03-08 09:41:23,45,9,8,3,2020
71477357,5.9,889.0,7381.8,59.15,64.96,40.97,2020-03-08 09:51:34,60,9,8,3,2020
80074580,9.9,1849.0,15348.4,61.7,66.76,66.56,2020-03-08 09:53:39,60,9,8,3,2020
71477358,26.4,1328.0,6280.9,50.99,66.31,60.07,2020-03-08 09:54:37,60,9,8,3,2020
80092948,8.2,5426.0,68092.9,63.24,64.6,134.4,2020-03-08 10:03:14,15,10,8,3,2020
80074580,8.9,1899.0,15348.8,60.59,65.15,66.57,2020-03-08 10:08:39,15,10,8,3,2020
71477358,2.0,521.0,6281.2,61.61,64.9,60.07,2020-03-08 10:09:37,15,10,8,3,2020
71438771,2.5,645.0,4148.0,60.1,63.43,19.61,2020-03-08 10:26:23,30,10,8,3,2020
71477357,14.0,1768.0,7382.6,57.51,64.17,40.98,2020-03-08 10:36:34,45,10,8,3,2020
80074580,8.5,1785.0,15349.8,61.07,65.43,66.57,2020-03-08 10:38:38,45,10,8,3,2020
71477358,2.4,541.0,6281.9,60.9,64.67,60.08,2020-03-08 10:39:37,45,10,8,3,2020
80092948,8.9,5656.0,68097.1,62.78,64.09,134.41,2020-03-08 10:48:14,60,10,8,3,2020
71438771,12.8,1406.0,4148.5,55.79,65.54,19.61,2020-03-08 10:56:23,60,10,8,3,2020
71477357,4.2,863.0,7383.0,60.55,64.66,40.98,2020-03-08 11:06:34,15,11,8,3,2020
71477358,2.3,512.0,6282.2,62.66,66.71,60.09,2020-03-08 11:09:37,15,11,8,3,2020
71477357,10.0,882.0,7383.3,57.47,65.24,40.98,2020-03-08 11:21:34,30,11,8,3,2020
80074580,7.6,1663.0,15351.1,63.68,67.9,66.58,2020-03-08 11:23:38,30,11,8,3,2020
71477358,2.0,524.0,6282.4,62.69,66.22,60.09,2020-03-08 11:24:37,30,11,8,3,2020
71438771,5.0,1332.0,4149.5,62.07,65.23,19.62,2020-03-08 11:41:23,45,11,8,3,2020
71477357,3.8,848.0,7383.7,60.75,64.8,40.99,2020-03-08 11:51:34,60,11,8,3,2020
71477358,2.6,526.0,6282.7,62.15,66.65,60.09,2020-03-08 11:54:37,60,11,8,3,2020
80074580,10.9,1843.0,15352.4,61.08,66.24,66.58,2020-03-08 12:08:38,15,12,8,3,2020
71438771,5.5,1163.0,4150.1,60.72,64.94,19.63,2020-03-08 12:11:23,15,12,8,3,2020
71438771,7.8,1214.0,4150.4,59.97,65.74,19.63,2020-03-08 12:26:23,30,12,8,3,2020
71477357,3.6,839.0,7384.3,61.14,64.83,40.99,2020-03-08 12:36:34,45,12,8,3,2020
80074580,7.7,1753.0,15353.3,63.59,67.43,66.59,2020-03-08 12:38:38,45,12,8,3,2020
71477358,2.4,509.0,6283.1,62.36,66.6,60.09,2020-03-08 12:39:37,45,12,8,3,2020
80092948,2.9,5324.0,68108.5,65.38,65.84,134.43,2020-03-08 12:48:14,60,12,8,3,2020
71438771,6.0,1111.0,4151.0,61.03,65.85,19.63,2020-03-08 12:56:23,60,12,8,3,2020
80074581,0.2,5794.0,22312.5,65.92,65.96,1.29,2020-03-08 13:05:02,15,13,8,3,2020
71477357,5.7,1551.0,7385.1,61.79,64.99,41.0,2020-03-08 13:06:34,15,13,8,3,2020
80074580,10.5,1935.0,15354.2,61.06,65.94,66.59,2020-03-08 13:08:39,15,13,8,3,2020
71477358,1.5,505.0,6283.6,63.04,65.73,60.1,2020-03-08 13:09:37,15,13,8,3,2020
80092948,9.4,5989.0,68111.3,63.13,64.51,134.44,2020-03-08 13:18:14,30,13,8,3,2020
71438771,10.0,1208.0,4151.5,57.43,65.14,19.64,2020-03-08 13:26:23,30,13,8,3,2020
80074581,0.0,5549.0,22315.3,66.8,66.79,1.29,2020-03-08 13:35:02,45,13,8,3,2020
71438771,5.3,1147.0,4151.8,61.18,65.3,19.64,2020-03-08 13:41:23,45,13,8,3,2020
71477357,28.2,2373.0,7386.4,56.33,65.65,41.01,2020-03-08 13:51:34,60,13,8,3,2020
80074580,10.3,1889.0,15355.6,62.67,67.1,66.6,2020-03-08 13:53:38,60,13,8,3,2020
71477358,1.7,502.0,6283.9,63.25,66.42,60.1,2020-03-08 13:54:37,60,13,8,3,2020
80092948,11.5,5682.0,68115.5,63.94,65.83,134.45,2020-03-08 14:03:14,15,14,8,3,2020
71438771,5.8,1186.0,4152.4,60.83,65.18,19.64,2020-03-08 14:11:23,15,14,8,3,2020
80074581,0.2,5616.0,22319.6,66.38,66.49,1.29,2020-03-08 14:20:02,30,14,8,3,2020
71477357,9.7,2363.0,7387.5,62.13,65.65,41.01,2020-03-08 14:21:34,30,14,8,3,2020
80074580,9.1,1896.0,15356.6,62.76,67.09,66.6,2020-03-08 14:23:38,30,14,8,3,2020
71477358,2.3,500.0,6284.3,62.52,66.44,60.11,2020-03-08 14:24:37,30,14,8,3,2020
80092948,13.7,6230.0,68118.5,63.07,65.02,134.46,2020-03-08 14:33:14,45,14,8,3,2020
80074580,9.7,1902.0,15357.0,63.13,67.83,66.61,2020-03-08 14:38:38,45,14,8,3,2020
71438771,8.6,1206.0,4153.0,60.17,66.33,19.64,2020-03-08 14:41:22,45,14,8,3,2020
80092948,23.0,6000.0,68120.1,62.02,66.15,134.46,2020-03-08 14:48:13,60,14,8,3,2020
80074581,0.3,5793.0,22323.9,67.14,67.18,1.29,2020-03-08 15:05:02,15,15,8,3,2020
71477357,10.3,2384.0,7389.3,62.24,66.08,41.02,2020-03-08 15:06:34,15,15,8,3,2020
80074580,9.6,1818.0,15358.0,62.8,67.2,66.61,2020-03-08 15:08:38,15,15,8,3,2020
71477358,2.3,508.0,6284.6,63.02,67.08,60.11,2020-03-08 15:09:37,15,15,8,3,2020
80092948,17.2,5833.0,68123.0,64.2,66.46,134.47,2020-03-08 15:18:14,30,15,8,3,2020
80074581,0.3,6096.0,22326.9,68.66,68.7,1.29,2020-03-08 15:35:02,45,15,8,3,2020
71477357,4.0,1021.0,7390.4,63.46,67.04,41.02,2020-03-08 15:36:34,45,15,8,3,2020
71477358,2.4,511.0,6284.9,64.2,68.38,60.11,2020-03-08 15:39:37,45,15,8,3,2020
80074581,0.3,6024.0,22328.4,69.48,69.55,1.29,2020-03-08 15:50:02,60,15,8,3,2020
71477357,6.1,1555.0,7390.7,64.65,68.12,41.02,2020-03-08 15:51:34,60,15,8,3,2020
80074580,6.2,1728.0,15359.3,66.72,69.68,66.62,2020-03-08 15:53:38,60,15,8,3,2020
71477358,2.8,522.0,6285.0,64.64,69.39,60.11,2020-03-08 15:54:37,60,15,8,3,2020
80092948,11.1,5770.0,68127.5,66.33,67.9,134.48,2020-03-08 16:03:14,15,16,8,3,2020
71438771,3.7,723.0,4154.2,63.06,67.59,19.65,2020-03-08 16:11:22,15,16,8,3,2020
80074581,0.2,6044.0,22331.5,69.35,69.36,1.29,2020-03-08 16:20:02,30,16,8,3,2020
71477357,6.8,1473.0,7391.5,64.01,68.01,41.03,2020-03-08 16:21:34,30,16,8,3,2020
80074580,7.9,1793.0,15360.2,65.66,69.28,66.62,2020-03-08 16:23:38,30,16,8,3,2020
71477358,2.4,513.0,6285.3,64.95,69.09,60.11,2020-03-08 16:24:37,30,16,8,3,2020
71438771,3.6,663.0,4154.5,62.12,67.15,19.65,2020-03-08 16:41:23,45,16,8,3,2020
71438771,3.4,659.0,4154.7,62.39,67.1,19.65,2020-03-08 16:56:23,60,16,8,3,2020
80074581,0.2,6232.0,22336.0,68.91,68.99,1.29,2020-03-08 17:05:02,15,17,8,3,2020
80074580,5.5,1686.0,15361.5,66.61,69.55,66.63,2020-03-08 17:08:38,15,17,8,3,2020
71477358,2.5,514.0,6285.7,64.54,68.77,60.11,2020-03-08 17:09:37,15,17,8,3,2020
80092948,29.1,6615.0,68135.5,64.15,67.99,134.51,2020-03-08 17:18:14,30,17,8,3,2020
71438771,0.0,0.0,4154.8,57.36,61.65,19.65,2020-03-08 17:26:23,30,17,8,3,2020
80074581,0.0,6106.0,22339.1,69.36,69.38,1.29,2020-03-08 17:35:02,45,17,8,3,2020
71477357,3.6,670.0,7392.7,62.44,67.45,41.03,2020-03-08 17:36:34,45,17,8,3,2020
80074580,7.9,1785.0,15362.4,65.45,69.35,66.63,2020-03-08 17:38:38,45,17,8,3,2020
71477358,2.4,503.0,6286.0,64.98,69.08,60.12,2020-03-08 17:39:37,45,17,8,3,2020
80074580,6.1,1706.0,15362.8,64.83,68.15,66.63,2020-03-08 17:53:38,60,17,8,3,2020
71438771,3.3,731.0,4155.1,62.06,66.33,19.66,2020-03-08 17:56:23,60,17,8,3,2020
71438771,12.9,1380.0,4155.3,58.34,65.3,19.66,2020-03-08 18:11:23,15,18,8,3,2020
80074581,0.3,5808.0,22343.5,66.41,66.47,1.29,2020-03-08 18:20:03,30,18,8,3,2020
71477357,7.8,1528.0,7393.6,60.66,65.22,41.04,2020-03-08 18:21:34,30,18,8,3,2020
80074580,8.6,1918.0,15363.8,62.87,66.83,66.64,2020-03-08 18:23:38,30,18,8,3,2020
71477358,37.5,1251.0,6286.4,39.62,66.63,60.12,2020-03-08 18:24:37,30,18,8,3,2020
80092948,5.5,5253.0,68143.1,62.92,63.85,134.53,2020-03-08 18:33:14,45,18,8,3,2020
71438771,6.8,1397.0,4156.0,59.79,64.02,19.66,2020-03-08 18:41:22,45,18,8,3,2020
80074581,0.2,5281.0,22346.3,63.9,63.92,1.29,2020-03-08 18:50:02,60,18,8,3,2020
71438771,4.5,1307.0,4156.3,59.39,62.36,19.66,2020-03-08 18:56:22,60,18,8,3,2020
80074581,0.0,5317.0,22347.5,63.54,63.51,1.29,2020-03-08 19:05:02,15,19,8,3,2020
71477357,6.8,1518.0,7394.7,58.38,62.4,41.05,2020-03-08 19:06:33,15,19,8,3,2020
80074580,9.7,2026.0,15365.3,59.57,63.71,66.64,2020-03-08 19:08:38,15,19,8,3,2020
71477358,1.4,500.0,6287.0,60.73,63.09,60.13,2020-03-08 19:09:36,15,19,8,3,2020
80092948,18.4,5989.0,68147.5,60.36,63.04,134.54,2020-03-08 19:18:13,30,19,8,3,2020
71438771,5.6,1294.0,4157.0,59.11,62.98,19.67,2020-03-08 19:26:22,30,19,8,3,2020
80074581,0.6,5162.0,22350.2,62.32,62.31,1.29,2020-03-08 19:35:02,45,19,8,3,2020
71477357,4.0,1486.0,7395.4,58.79,61.3,41.05,2020-03-08 19:36:33,45,19,8,3,2020
80074580,12.6,1997.0,15366.3,56.89,62.26,66.65,2020-03-08 19:38:38,45,19,8,3,2020
71477358,43.2,2089.0,6287.5,43.54,61.74,60.13,2020-03-08 19:39:36,45,19,8,3,2020
80092948,29.0,7067.0,68150.7,58.23,61.76,134.56,2020-03-08 19:48:13,60,19,8,3,2020
80074580,10.7,1937.0,15366.8,59.28,64.24,66.65,2020-03-08 19:53:38,60,19,8,3,2020
71438771,3.7,711.0,4157.4,57.76,62.42,19.67,2020-03-08 19:56:22,60,19,8,3,2020
71438771,3.3,729.0,4157.6,57.96,61.36,19.67,2020-03-08 20:11:23,15,20,8,3,2020
80074581,429497000.0,5479.0,22354.2,62.84,62.76,1.29,2020-03-08 20:20:02,30,20,8,3,2020
71477357,2.7,776.0,7396.6,58.51,61.67,41.05,2020-03-08 20:21:34,30,20,8,3,2020
80074580,8.5,1909.0,15367.8,59.21,63.14,66.66,2020-03-08 20:23:38,30,20,8,3,2020
71477358,1.3,514.0,6288.2,59.77,62.14,60.14,2020-03-08 20:24:37,30,20,8,3,2020
80074581,0.6,5838.0,22357.1,60.62,60.77,1.29,2020-03-08 20:50:01,60,20,8,3,2020
71477357,0.0,0.0,7396.8,56.26,57.69,41.05,2020-03-08 20:51:33,60,20,8,3,2020
80074581,0.5,5818.0,22358.5,61.63,61.69,1.29,2020-03-08 21:05:02,15,21,8,3,2020
71477357,0.0,0.0,7396.8,54.29,55.8,41.05,2020-03-08 21:06:33,15,21,8,3,2020
80074580,8.7,1882.0,15369.2,58.32,62.43,66.67,2020-03-08 21:08:38,15,21,8,3,2020
71477358,9.1,1291.0,6288.8,55.39,61.56,60.14,2020-03-08 21:09:36,15,21,8,3,2020
80092948,51.6,7528.0,68162.1,55.36,61.3,134.61,2020-03-08 21:18:13,30,21,8,3,2020
71438771,2.4,732.0,4158.5,57.0,59.82,19.67,2020-03-08 21:26:22,30,21,8,3,2020
80074581,0.2,5780.0,22361.3,62.5,62.54,1.29,2020-03-08 21:35:02,45,21,8,3,2020
71477357,17.6,730.0,7396.8,36.5,59.67,41.05,2020-03-08 21:36:33,45,21,8,3,2020
80074580,13.9,1866.0,15370.1,56.55,62.98,66.67,2020-03-08 21:38:38,45,21,8,3,2020
71477358,1.6,512.0,6289.2,59.68,62.41,60.15,2020-03-08 21:39:36,45,21,8,3,2020
80092948,13.2,6503.0,68165.6,58.88,60.66,134.62,2020-03-08 21:48:13,60,21,8,3,2020
80074580,12.4,1871.0,15370.6,58.73,64.55,66.67,2020-03-08 21:53:38,60,21,8,3,2020
71438771,5.8,741.0,4158.8,55.61,61.91,19.68,2020-03-08 21:56:22,60,21,8,3,2020
80092948,29.9,6545.0,68167.2,60.14,63.5,134.62,2020-03-08 22:03:13,15,22,8,3,2020
71438771,3.2,728.0,4159.0,59.22,63.08,19.68,2020-03-08 22:11:22,15,22,8,3,2020
80074581,1.1,5784.0,22365.6,63.85,64.05,1.29,2020-03-08 22:20:02,30,22,8,3,2020
80074580,10.8,1874.0,15371.5,60.02,64.96,66.68,2020-03-08 22:23:38,30,22,8,3,2020
71477358,25.4,1288.0,6289.9,49.53,64.27,60.15,2020-03-08 22:24:36,30,22,8,3,2020
71438771,3.4,767.0,4159.4,58.49,62.48,19.68,2020-03-08 22:41:22,45,22,8,3,2020
80074581,429497000.0,5849.0,22368.5,64.44,64.34,1.29,2020-03-08 22:50:02,60,22,8,3,2020
71477357,4.0,865.0,7397.9,59.11,63.13,41.06,2020-03-08 22:51:34,60,22,8,3,2020
71477358,1.5,513.0,6290.3,61.57,64.07,60.15,2020-03-08 22:54:36,60,22,8,3,2020
80074581,429497000.0,5917.0,22369.9,66.03,65.96,1.29,2020-03-08 23:05:02,15,23,8,3,2020
71477357,8.0,866.0,7398.2,56.61,64.48,41.07,2020-03-08 23:06:33,15,23,8,3,2020
80074580,8.4,1752.0,15372.9,62.41,66.64,66.69,2020-03-08 23:08:38,15,23,8,3,2020
71477358,1.7,514.0,6290.4,62.81,65.66,60.15,2020-03-08 23:09:36,15,23,8,3,2020
80092948,11.0,6182.0,68175.1,64.04,65.62,134.64,2020-03-08 23:18:13,30,23,8,3,2020
71438771,5.6,759.0,4160.0,59.44,64.95,19.69,2020-03-08 23:26:22,30,23,8,3,2020
80074581,1.3,5763.0,22372.8,66.62,66.8,1.29,2020-03-08 23:35:02,45,23,8,3,2020
71477357,3.2,860.0,7398.6,61.01,64.53,41.07,2020-03-08 23:36:33,45,23,8,3,2020
80074580,6.5,1621.0,15373.8,64.15,67.63,66.69,2020-03-08 23:38:38,45,23,8,3,2020
71477358,25.1,1314.0,6290.7,48.65,66.82,60.16,2020-03-08 23:39:37,45,23,8,3,2020
80092948,20.9,5820.0,68178.1,64.17,66.32,134.65,2020-03-08 23:48:14,60,23,8,3,2020
71438771,3.3,729.0,4160.3,62.15,66.05,19.69,2020-03-08 23:56:22,60,23,8,3,2020
80074581,0.6,5771.0,22375.7,68.01,68.12,1.29,2020-03-09 00:05:02,15,0,9,3,2020
71477357,4.3,844.0,7399.1,61.71,66.26,41.07,2020-03-09 00:06:34,15,0,9,3,2020
71477358,1.9,505.0,6291.1,64.59,67.91,60.16,2020-03-09 00:09:37,15,0,9,3,2020
80092948,13.7,6381.0,68181.1,64.26,66.14,134.66,2020-03-09 00:18:14,30,0,9,3,2020
80074581,0.3,5759.0,22377.2,67.52,67.57,1.29,2020-03-09 00:20:02,30,0,9,3,2020
71477357,3.9,856.0,7399.3,61.7,65.85,41.07,2020-03-09 00:21:34,30,0,9,3,2020
80074580,8.3,1764.0,15375.0,63.5,67.69,66.7,2020-03-09 00:23:38,30,0,9,3,2020
71438771,3.6,687.0,4160.9,61.66,66.3,19.69,2020-03-09 00:41:22,45,0,9,3,2020
80074581,429497000.0,5870.0,22380.1,67.08,66.97,1.29,2020-03-09 00:50:02,60,0,9,3,2020
71477357,4.1,856.0,7399.7,61.91,66.08,41.07,2020-03-09 00:51:33,60,0,9,3,2020
80074580,6.5,1743.0,15375.9,64.71,68.06,66.7,2020-03-09 00:53:37,60,0,9,3,2020
71477358,1.7,515.0,6291.5,63.78,66.78,60.16,2020-03-09 00:54:36,60,0,9,3,2020
80092948,14.7,6495.0,68186.1,64.83,66.83,134.67,2020-03-09 01:03:13,15,1,9,3,2020
80074580,6.7,1672.0,15376.3,65.3,68.89,66.7,2020-03-09 01:08:37,15,1,9,3,2020
71438771,7.0,1287.0,4161.5,62.56,67.38,19.7,2020-03-09 01:11:22,15,1,9,3,2020
71438771,6.9,1231.0,4161.8,63.23,68.22,19.7,2020-03-09 01:26:22,30,1,9,3,2020
80074581,0.4,5774.0,22384.4,69.8,69.86,1.29,2020-03-09 01:35:02,45,1,9,3,2020
71477357,4.7,831.0,7400.3,63.27,68.25,41.08,2020-03-09 01:36:33,45,1,9,3,2020
80074580,11.2,1775.0,15377.2,64.01,69.37,66.71,2020-03-09 01:38:37,45,1,9,3,2020
71477358,13.8,1292.0,6292.1,61.24,69.77,60.17,2020-03-09 01:39:36,45,1,9,3,2020
80092948,13.0,6645.0,68190.9,65.71,67.44,134.68,2020-03-09 01:48:13,60,1,9,3,2020
71438771,2.2,550.0,4162.3,63.41,67.03,19.7,2020-03-09 01:56:22,60,1,9,3,2020
80074581,0.2,5884.0,22387.4,70.03,70.08,1.29,2020-03-09 02:05:02,15,2,9,3,2020
71477357,5.0,846.0,7400.8,62.96,68.18,41.08,2020-03-09 02:06:33,15,2,9,3,2020
80074580,6.2,1548.0,15378.0,67.19,70.77,66.71,2020-03-09 02:08:37,15,2,9,3,2020
71477358,2.0,514.0,6292.4,66.43,69.83,60.17,2020-03-09 02:09:36,15,2,9,3,2020
80092948,11.9,6120.0,68194.1,67.89,69.59,134.69,2020-03-09 02:18:13,30,2,9,3,2020
80074581,0.3,5903.0,22388.9,70.68,70.72,1.29,2020-03-09 02:20:02,30,2,9,3,2020
80074580,5.3,1530.0,15378.4,67.87,70.94,66.71,2020-03-09 02:23:38,30,2,9,3,2020
71477358,1.9,515.0,6292.5,67.06,70.45,60.17,2020-03-09 02:24:36,30,2,9,3,2020
71438771,3.0,573.0,4162.5,64.27,68.93,19.7,2020-03-09 02:26:22,30,2,9,3,2020
80092948,10.3,6022.0,68195.6,68.17,69.69,134.69,2020-03-09 02:33:13,45,2,9,3,2020
71438771,3.2,575.0,4162.7,64.39,69.28,19.7,2020-03-09 02:41:21,45,2,9,3,2020
71477357,4.2,843.0,7401.4,64.05,68.58,41.08,2020-03-09 02:51:33,60,2,9,3,2020
80074580,6.2,1557.0,15379.2,68.14,71.64,66.71,2020-03-09 02:53:37,60,2,9,3,2020
71477358,2.3,512.0,6292.8,66.82,70.73,60.17,2020-03-09 02:54:36,60,2,9,3,2020
71438771,2.1,549.0,4163.0,65.31,68.77,19.7,2020-03-09 03:11:21,15,3,9,3,2020
71438771,2.6,546.0,4163.1,65.48,69.69,19.7,2020-03-09 03:26:22,30,3,9,3,2020
80074581,0.0,5654.0,22396.2,70.91,70.91,1.29,2020-03-09 03:35:01,45,3,9,3,2020
71477357,4.3,830.0,7402.0,64.6,69.3,41.09,2020-03-09 03:36:33,45,3,9,3,2020
71477358,1.9,512.0,6293.4,67.27,70.5,60.18,2020-03-09 03:39:36,45,3,9,3,2020
80092948,10.3,6167.0,68203.2,67.7,69.2,134.7,2020-03-09 03:48:13,60,3,9,3,2020
71438771,2.9,550.0,4163.4,64.54,69.09,19.71,2020-03-09 03:56:21,60,3,9,3,2020
71477357,0.0,0.0,7402.1,59.77,63.2,41.09,2020-03-09 04:06:33,15,4,9,3,2020
71477358,2.0,516.0,6293.7,67.16,70.66,60.18,2020-03-09 04:09:36,15,4,9,3,2020
80074580,5.1,1527.0,15381.5,68.4,71.59,66.72,2020-03-09 04:23:37,30,4,9,3,2020
71477358,25.4,1318.0,6293.9,55.8,71.02,60.18,2020-03-09 04:24:36,30,4,9,3,2020
71438771,3.0,570.0,4163.8,64.71,69.51,19.71,2020-03-09 04:41:22,45,4,9,3,2020
71477357,0.0,0.0,7402.1,53.3,59.28,41.09,2020-03-09 04:51:33,60,4,9,3,2020
80074580,7.8,1520.0,15382.2,67.01,71.58,66.73,2020-03-09 04:53:37,60,4,9,3,2020
71477358,2.2,510.0,6294.2,67.04,70.9,60.18,2020-03-09 04:54:36,60,4,9,3,2020
80074580,4.5,1476.0,15382.6,68.87,71.59,66.73,2020-03-09 05:08:37,15,5,9,3,2020
71438771,2.6,549.0,4164.1,65.34,69.43,19.71,2020-03-09 05:11:22,15,5,9,3,2020
71438771,3.5,570.0,4164.2,63.52,70.09,19.71,2020-03-09 05:26:22,30,5,9,3,2020
80074581,429497000.0,5771.0,22408.1,70.88,70.84,1.29,2020-03-09 05:35:02,45,5,9,3,2020
71477357,0.3,18.0,7402.1,45.74,64.32,41.09,2020-03-09 05:36:33,45,5,9,3,2020
80074580,7.2,1617.0,15383.4,67.15,71.12,66.73,2020-03-09 05:38:37,45,5,9,3,2020
71477358,1.9,514.0,6294.8,67.26,70.47,60.19,2020-03-09 05:39:36,45,5,9,3,2020
71438771,4.0,585.0,4164.5,62.67,68.97,19.71,2020-03-09 05:56:22,60,5,9,3,2020
71477357,1.8,46.0,7402.1,33.13,66.83,41.09,2020-03-09 06:06:33,15,6,9,3,2020
71438771,3.0,562.0,4164.6,64.49,69.09,19.71,2020-03-09 06:11:22,15,6,9,3,2020
71477357,0.4,14.0,7402.1,36.09,64.64,41.09,2020-03-09 06:21:33,30,6,9,3,2020
80074580,5.5,1577.0,15384.6,69.02,72.29,66.74,2020-03-09 06:23:37,30,6,9,3,2020
71477358,2.3,512.0,6295.2,66.57,70.64,60.19,2020-03-09 06:24:36,30,6,9,3,2020
71438771,3.0,550.0,4164.9,65.15,69.26,19.71,2020-03-09 06:41:21,45,6,9,3,2020
80074580,7.0,1615.0,15385.3,65.4,69.2,66.74,2020-03-09 06:53:37,60,6,9,3,2020
71477358,6.7,1353.0,6295.8,64.02,68.4,60.2,2020-03-09 06:54:36,60,6,9,3,2020
71438771,3.1,582.0,4165.2,62.32,66.89,19.71,2020-03-09 07:11:21,15,7,9,3,2020
71438771,2.3,541.0,4165.3,63.03,65.8,19.72,2020-03-09 07:26:21,30,7,9,3,2020
80074581,0.8,5853.0,22419.9,65.69,65.82,1.29,2020-03-09 07:35:01,45,7,9,3,2020
71477357,0.4,11.0,7402.1,30.56,60.76,41.09,2020-03-09 07:36:33,45,7,9,3,2020
80074580,8.2,1573.0,15386.6,62.1,66.72,66.75,2020-03-09 07:38:37,45,7,9,3,2020
71477358,1.5,514.0,6296.4,62.62,65.46,60.2,2020-03-09 07:39:36,45,7,9,3,2020
80092948,24.6,6944.0,68227.7,62.24,65.42,134.76,2020-03-09 07:48:13,60,7,9,3,2020
71438771,2.2,552.0,4165.6,61.42,64.98,19.72,2020-03-09 07:56:21,60,7,9,3,2020
71477357,0.0,0.0,7402.1,28.63,59.68,41.09,2020-03-09 08:06:33,15,8,9,3,2020
71477358,2.2,516.0,6296.7,63.12,67.0,60.2,2020-03-09 08:09:36,15,8,9,3,2020
80074581,0.3,5778.0,22424.4,66.43,66.45,1.29,2020-03-09 08:20:01,30,8,9,3,2020
71477357,10.0,695.0,7402.3,53.1,64.96,41.09,2020-03-09 08:21:33,30,8,9,3,2020
80074580,12.0,1728.0,15387.9,59.48,65.53,66.75,2020-03-09 08:23:37,30,8,9,3,2020
71477358,26.5,1301.0,6296.9,51.81,66.27,60.21,2020-03-09 08:24:36,30,8,9,3,2020
80074581,0.5,5589.0,22427.3,66.96,67.04,1.29,2020-03-09 08:50:01,60,8,9,3,2020
71477357,33.4,1541.0,7402.7,45.48,65.44,41.1,2020-03-09 08:51:32,60,8,9,3,2020
